MONTH,DAY_OF_WEEK,AIRLINE,ORIGIN_AIRPORT,DESTINATION_AIRPORT,SCHEDULED_DEPARTURE,DEPARTURE_DELAY,DISTANCE,IS_DELAYED,SCHED_DEP_HOUR,IS_WEEKEND,SEASON,ROUTE
9,2,F9,CLT,LAX,303,-3.0,2268,0,3,0,Otono,CLT-LAX
7,1,AA,CLT,DEN,2311,38.2,1262,1,23,0,Verano,CLT-DEN
11,5,NK,LAX,IAH,558,32.5,2304,1,5,0,Otono,LAX-IAH
8,2,UA,SEA,MCO,1034,10.0,2112,0,10,0,Verano,SEA-MCO
4,6,HA,DFW,CLT,1951,15.7,1301,1,19,1,Primavera,DFW-CLT
10,5,OO,SEA,LAX,2110,14.7,732,0,21,0,Otono,SEA-LAX
12,6,WN,LAS,PHX,2333,14.8,1170,0,23,1,Invierno,LAS-PHX
12,1,NK,BOS,DFW,1746,17.1,366,1,17,0,Invierno,BOS-DFW
10,4,HA,PHX,LAX,1813,30.9,2289,1,18,0,Otono,PHX-LAX
11,7,AS,MCO,DFW,454,7.3,1194,0,4,1,Otono,MCO-DFW
2,5,UA,SEA,SFO,1942,24.2,233,1,19,0,Invierno,SEA-SFO
9,3,AA,CLT,PHX,1136,19.6,1524,1,11,0,Otono,CLT-PHX
12,5,F9,DFW,PHX,2004,11.0,1436,0,20,0,Invierno,DFW-PHX
9,3,HA,LAX,BOS,459,2.1,750,0,4,0,Otono,LAX-BOS
5,3,AA,LAX,JFK,552,-0.9,878,0,5,0,Primavera,LAX-JFK
6,5,AS,JFK,DFW,1340,23.0,2032,1,13,0,Verano,JFK-DFW
11,6,OO,CLT,LAX,1625,24.4,2676,1,16,1,Otono,CLT-LAX
12,3,WN,PHX,SEA,1109,16.2,453,1,11,0,Invierno,PHX-SEA
9,3,DL,SFO,CLT,834,-12.9,2630,0,8,0,Otono,SFO-CLT
12,3,AA,DFW,IAH,1017,29.1,564,1,10,0,Invierno,DFW-IAH
2,5,UA,PHX,LAX,648,5.5,654,0,6,0,Invierno,PHX-LAX
5,2,DL,ORD,LAX,2320,14.4,981,0,23,0,Primavera,ORD-LAX
9,3,NK,DFW,ATL,727,6.5,231,0,7,0,Otono,DFW-ATL
5,7,HA,PHX,JFK,1215,-14.6,1864,0,12,1,Primavera,PHX-JFK
8,2,DL,CLT,MIA,221,5.6,1710,0,2,0,Verano,CLT-MIA
1,5,UA,SFO,ATL,2214,18.1,2177,1,22,0,Invierno,SFO-ATL
2,5,NK,BOS,DFW,1906,40.0,604,1,19,0,Invierno,BOS-DFW
10,1,WN,DFW,MIA,306,-36.5,764,0,3,0,Otono,DFW-MIA
7,2,AS,JFK,MCO,2315,25.3,2163,1,23,0,Verano,JFK-MCO
8,7,AA,MIA,SEA,1503,35.5,561,1,15,1,Verano,MIA-SEA
7,6,WN,LAS,BOS,359,0.1,185,0,3,1,Verano,LAS-BOS
3,4,B6,ORD,LAX,2223,8.5,2388,0,22,0,Primavera,ORD-LAX
4,1,AS,LAS,DFW,524,7.9,1171,0,5,0,Primavera,LAS-DFW
1,6,UA,MCO,ORD,157,10.7,1794,0,1,1,Invierno,MCO-ORD
12,6,NK,IAH,PHX,1030,12.0,663,0,10,1,Invierno,IAH-PHX
10,4,DL,BOS,MIA,2159,28.7,1350,1,21,0,Otono,BOS-MIA
5,2,AS,DEN,BOS,16,54.0,200,1,0,0,Primavera,DEN-BOS
3,2,UA,DFW,DEN,1427,38.7,2089,1,14,0,Primavera,DFW-DEN
1,3,OO,JFK,SEA,2018,44.0,2589,1,20,0,Invierno,JFK-SEA
4,5,AS,LAS,JFK,2127,32.1,2094,1,21,0,Primavera,LAS-JFK
9,7,UA,LAX,CLT,1427,-20.1,466,0,14,1,Otono,LAX-CLT
6,1,B6,ATL,MIA,1344,-13.5,309,0,13,0,Verano,ATL-MIA
6,2,DL,SFO,JFK,1954,38.4,1011,1,19,0,Verano,SFO-JFK
3,3,UA,DFW,CLT,931,-17.5,2586,0,9,0,Primavera,DFW-CLT
2,2,WN,PHX,SFO,3,-7.2,912,0,0,0,Invierno,PHX-SFO
8,3,UA,JFK,MIA,1309,3.8,548,0,13,0,Verano,JFK-MIA
4,1,OO,MCO,DFW,1308,13.4,2054,0,13,0,Primavera,MCO-DFW
8,4,B6,ATL,LAX,944,25.9,1073,1,9,0,Verano,ATL-LAX
7,1,AS,ORD,IAH,1250,11.0,2147,0,12,0,Verano,ORD-IAH
12,3,DL,LAX,JFK,1022,18.6,1201,1,10,0,Invierno,LAX-JFK
12,3,AA,LAX,CLT,1230,21.9,2209,1,12,0,Invierno,LAX-CLT
5,4,WN,ATL,IAH,1601,10.1,2235,0,16,0,Primavera,ATL-IAH
1,1,AS,MIA,BOS,227,22.8,280,1,2,0,Invierno,MIA-BOS
2,2,DL,DFW,PHX,607,5.3,1650,0,6,0,Invierno,DFW-PHX
5,3,UA,SEA,CLT,2232,26.5,2285,1,22,0,Primavera,SEA-CLT
4,4,UA,JFK,SEA,902,29.7,2552,1,9,0,Primavera,JFK-SEA
10,6,B6,ATL,LAX,1545,8.3,2467,0,15,1,Otono,ATL-LAX
5,3,NK,DFW,LAX,1456,-7.3,2093,0,14,0,Primavera,DFW-LAX
12,3,F9,DFW,ORD,1711,42.8,1112,1,17,0,Invierno,DFW-ORD
1,3,OO,LAX,CLT,1635,3.8,2121,0,16,0,Invierno,LAX-CLT
12,4,UA,LAS,PHX,2324,31.8,1317,1,23,0,Invierno,LAS-PHX
2,3,UA,DEN,CLT,135,-5.9,1809,0,1,0,Invierno,DEN-CLT
10,2,DL,LAX,PHX,2337,20.6,2122,1,23,0,Otono,LAX-PHX
7,7,F9,PHX,SEA,105,23.8,624,1,1,1,Verano,PHX-SEA
11,6,DL,PHX,SEA,1431,-13.1,1389,0,14,1,Otono,PHX-SEA
5,5,DL,JFK,PHX,1954,1.0,876,0,19,0,Primavera,JFK-PHX
6,7,AS,DFW,JFK,104,0.7,595,0,1,1,Verano,DFW-JFK
10,7,HA,LAS,CLT,905,16.6,291,1,9,1,Otono,LAS-CLT
10,3,WN,JFK,CLT,1155,-18.8,2235,0,11,0,Otono,JFK-CLT
2,4,DL,PHX,SEA,2253,22.7,720,1,22,0,Invierno,PHX-SEA
6,6,AA,ATL,DFW,2018,39.8,246,1,20,1,Verano,ATL-DFW
8,5,OO,BOS,IAH,1304,23.1,752,1,13,0,Verano,BOS-IAH
3,7,DL,ORD,DEN,402,18.7,1140,1,4,1,Primavera,ORD-DEN
10,4,AA,DFW,PHX,720,31.4,1896,1,7,0,Otono,DFW-PHX
8,1,UA,LAS,SFO,348,-6.3,1258,0,3,0,Verano,LAS-SFO
6,5,DL,LAX,LAS,1450,43.1,1787,1,14,0,Verano,LAX-LAS
8,5,OO,DFW,ATL,1107,25.1,1729,1,11,0,Verano,DFW-ATL
2,6,AA,DFW,MCO,132,2.6,1662,0,1,1,Invierno,DFW-MCO
4,7,HA,BOS,LAX,321,-2.1,1508,0,3,1,Primavera,BOS-LAX
9,2,F9,SFO,IAH,403,-2.2,1996,0,4,0,Otono,SFO-IAH
11,7,DL,JFK,IAH,1944,-6.1,1861,0,19,1,Otono,JFK-IAH
12,5,B6,DEN,DFW,1357,18.8,780,1,13,0,Invierno,DEN-DFW
1,6,AA,LAS,SEA,700,26.0,1141,1,7,1,Invierno,LAS-SEA
5,7,OO,LAS,ATL,1810,17.1,2227,1,18,1,Primavera,LAS-ATL
8,5,DL,ORD,SEA,422,22.6,2371,1,4,0,Verano,ORD-SEA
9,2,HA,DFW,LAX,1654,16.2,1017,1,16,0,Otono,DFW-LAX
10,1,UA,LAX,LAS,1401,-21.7,535,0,14,0,Otono,LAX-LAS
3,1,B6,ORD,CLT,519,-4.3,1241,0,5,0,Primavera,ORD-CLT
11,1,F9,BOS,PHX,1300,29.1,1038,1,13,0,Otono,BOS-PHX
5,5,AA,LAX,PHX,2235,54.2,1456,1,22,0,Primavera,LAX-PHX
10,6,UA,JFK,MIA,1831,-19.1,1472,0,18,1,Otono,JFK-MIA
3,4,UA,DFW,SFO,2314,34.8,2114,1,23,0,Primavera,DFW-SFO
12,5,UA,IAH,DEN,1445,11.3,463,0,14,0,Invierno,IAH-DEN
5,7,DL,ATL,SFO,1143,-12.6,297,0,11,1,Primavera,ATL-SFO
8,2,AS,DEN,MIA,2003,59.7,1892,1,20,0,Verano,DEN-MIA
9,6,WN,SEA,ATL,1017,-16.6,1534,0,10,1,Otono,SEA-ATL
8,7,UA,DEN,LAX,801,-5.7,166,0,8,1,Verano,DEN-LAX
8,2,HA,ORD,MIA,2346,36.7,2042,1,23,0,Verano,ORD-MIA
7,5,UA,LAS,JFK,606,36.4,968,1,6,0,Verano,LAS-JFK
12,1,UA,CLT,LAS,1942,16.2,1727,1,19,0,Invierno,CLT-LAS
4,3,OO,ATL,ORD,116,-7.2,400,0,1,0,Primavera,ATL-ORD
9,4,AS,DFW,CLT,1741,11.0,639,0,17,0,Otono,DFW-CLT
4,4,HA,PHX,BOS,49,5.5,1287,0,0,0,Primavera,PHX-BOS
9,5,NK,DEN,MIA,627,-6.0,751,0,6,0,Otono,DEN-MIA
10,1,AA,ATL,BOS,456,12.3,2278,0,4,0,Otono,ATL-BOS
8,5,OO,MIA,SFO,438,-0.3,2375,0,4,0,Verano,MIA-SFO
6,1,AS,ATL,IAH,20,13.5,2102,0,0,0,Verano,ATL-IAH
6,7,HA,ATL,BOS,153,3.0,1760,0,1,1,Verano,ATL-BOS
1,7,UA,ORD,LAS,254,-28.0,910,0,2,1,Invierno,ORD-LAS
3,6,DL,SEA,PHX,1654,12.2,1478,0,16,1,Primavera,SEA-PHX
4,2,F9,MIA,ATL,907,9.5,1737,0,9,0,Primavera,MIA-ATL
11,1,NK,ATL,JFK,757,-5.1,280,0,7,0,Otono,ATL-JFK
6,4,AA,CLT,LAX,1113,32.7,1257,1,11,0,Verano,CLT-LAX
12,5,F9,BOS,LAS,826,36.2,2396,1,8,0,Invierno,BOS-LAS
6,1,UA,IAH,MIA,1057,19.6,2600,1,10,0,Verano,IAH-MIA
7,5,UA,BOS,SEA,337,8.1,2641,0,3,0,Verano,BOS-SEA
8,4,AA,DEN,LAX,2216,23.4,2660,1,22,0,Verano,DEN-LAX
1,1,WN,SEA,PHX,834,-28.3,883,0,8,0,Invierno,SEA-PHX
11,3,WN,SFO,LAX,1621,9.8,1600,0,16,0,Otono,SFO-LAX
10,5,AS,BOS,CLT,1941,12.1,1419,0,19,0,Otono,BOS-CLT
5,4,HA,JFK,ORD,1617,12.4,526,0,16,0,Primavera,JFK-ORD
2,6,DL,DFW,LAS,1049,-3.1,185,0,10,1,Invierno,DFW-LAS
4,3,NK,SFO,DFW,1416,12.5,1836,0,14,0,Primavera,SFO-DFW
12,5,UA,IAH,MCO,2053,22.5,2688,1,20,0,Invierno,IAH-MCO
4,7,UA,MIA,DEN,843,1.4,1862,0,8,1,Primavera,MIA-DEN
6,6,WN,BOS,MCO,611,-0.6,986,0,6,1,Verano,BOS-MCO
1,5,AS,PHX,CLT,1204,-4.3,1526,0,12,0,Invierno,PHX-CLT
7,5,AA,PHX,MCO,1229,20.0,977,1,12,0,Verano,PHX-MCO
7,1,AA,DEN,JFK,2332,36.4,2406,1,23,0,Verano,DEN-JFK
5,7,AA,MIA,SEA,844,-5.4,200,0,8,1,Primavera,MIA-SEA
2,5,B6,ORD,DEN,2043,-14.1,2071,0,20,0,Invierno,ORD-DEN
3,2,UA,ORD,LAX,2032,26.5,281,1,20,0,Primavera,ORD-LAX
11,7,HA,MCO,IAH,2054,5.7,698,0,20,1,Otono,MCO-IAH
3,1,B6,MCO,MIA,2311,15.6,1982,1,23,0,Primavera,MCO-MIA
7,2,UA,MCO,PHX,1941,39.3,894,1,19,0,Verano,MCO-PHX
10,2,AA,IAH,MCO,2322,38.6,1971,1,23,0,Otono,IAH-MCO
12,2,AS,ORD,CLT,1123,17.3,439,1,11,0,Invierno,ORD-CLT
4,3,UA,ORD,PHX,246,-0.0,535,0,2,0,Primavera,ORD-PHX
2,3,HA,ATL,DEN,1446,-4.7,1977,0,14,0,Invierno,ATL-DEN
3,3,HA,PHX,IAH,1948,4.4,1999,0,19,0,Primavera,PHX-IAH
6,2,B6,ORD,DFW,1123,11.0,2081,0,11,0,Verano,ORD-DFW
5,7,DL,LAS,DFW,2239,30.4,907,1,22,1,Primavera,LAS-DFW
6,3,UA,MIA,IAH,713,-21.7,2003,0,7,0,Verano,MIA-IAH
10,4,AA,MCO,LAX,147,18.3,1098,1,1,0,Otono,MCO-LAX
9,4,UA,ATL,MIA,1717,18.2,1846,1,17,0,Otono,ATL-MIA
9,7,AS,LAS,LAX,1902,33.3,431,1,19,1,Otono,LAS-LAX
6,7,AA,SEA,DEN,1026,39.4,687,1,10,1,Verano,SEA-DEN
9,2,AS,DEN,SEA,440,11.6,1906,0,4,0,Otono,DEN-SEA
9,6,B6,SFO,BOS,48,-5.2,2435,0,0,1,Otono,SFO-BOS
6,3,UA,LAS,IAH,1801,15.0,2275,0,18,0,Verano,LAS-IAH
12,4,F9,ORD,CLT,1645,48.0,889,1,16,0,Invierno,ORD-CLT
10,2,B6,CLT,DEN,17,-22.9,508,0,0,0,Otono,CLT-DEN
10,1,UA,SEA,BOS,2030,13.7,1224,0,20,0,Otono,SEA-BOS
4,1,B6,DEN,MIA,2353,29.1,1079,1,23,0,Primavera,DEN-MIA
10,7,AA,DFW,JFK,44,21.0,594,1,0,1,Otono,DFW-JFK
8,2,OO,IAH,ATL,745,2.9,382,0,7,0,Verano,IAH-ATL
6,6,B6,BOS,CLT,2039,41.4,2537,1,20,1,Verano,BOS-CLT
3,6,AS,DFW,LAX,1757,15.8,1781,1,17,1,Primavera,DFW-LAX
5,2,WN,MCO,DFW,426,-9.2,1719,0,4,0,Primavera,MCO-DFW
1,2,UA,SFO,ORD,2231,5.2,2389,0,22,0,Invierno,SFO-ORD
12,7,UA,IAH,DFW,1748,29.9,2624,1,17,1,Invierno,IAH-DFW
12,5,DL,DEN,MCO,513,-13.7,2405,0,5,0,Invierno,DEN-MCO
6,3,AS,SEA,IAH,635,4.9,877,0,6,0,Verano,SEA-IAH
8,7,AA,MIA,DEN,531,24.4,487,1,5,1,Verano,MIA-DEN
3,2,UA,ORD,MCO,224,14.6,2592,0,2,0,Primavera,ORD-MCO
11,5,AA,SEA,CLT,29,12.7,337,0,0,0,Otono,SEA-CLT
10,2,AA,JFK,PHX,1856,29.8,1200,1,18,0,Otono,JFK-PHX
9,1,AA,BOS,LAS,453,18.5,362,1,4,0,Otono,BOS-LAS
10,4,F9,ORD,JFK,339,19.1,1133,1,3,0,Otono,ORD-JFK
3,4,AA,LAX,CLT,1749,46.5,1043,1,17,0,Primavera,LAX-CLT
9,3,NK,BOS,ORD,1811,22.6,1659,1,18,0,Otono,BOS-ORD
2,5,AS,BOS,CLT,1013,27.2,476,1,10,0,Invierno,BOS-CLT
5,1,AA,DFW,IAH,1603,32.6,563,1,16,0,Primavera,DFW-IAH
2,1,UA,ORD,SFO,2214,5.9,1605,0,22,0,Invierno,ORD-SFO
10,1,B6,CLT,ATL,1631,26.9,2457,1,16,0,Otono,CLT-ATL
9,7,UA,ORD,SFO,303,2.9,905,0,3,1,Otono,ORD-SFO
10,5,AA,DEN,PHX,824,20.3,1137,1,8,0,Otono,DEN-PHX
3,6,UA,DFW,SEA,1320,-15.3,2163,0,13,1,Primavera,DFW-SEA
11,2,AS,SEA,ORD,1611,25.7,1192,1,16,0,Otono,SEA-ORD
8,6,AA,ATL,JFK,417,52.5,2187,1,4,1,Verano,ATL-JFK
7,5,UA,IAH,JFK,838,-6.4,582,0,8,0,Verano,IAH-JFK
10,7,NK,JFK,CLT,1941,18.7,1660,1,19,1,Otono,JFK-CLT
7,3,DL,ORD,JFK,1401,-12.3,2046,0,14,0,Verano,ORD-JFK
1,1,F9,JFK,ORD,11,-1.5,2297,0,0,0,Invierno,JFK-ORD
2,4,B6,DEN,IAH,1627,-6.6,2611,0,16,0,Invierno,DEN-IAH
11,4,AA,SEA,IAH,610,41.8,1102,1,6,0,Otono,SEA-IAH
7,5,NK,LAS,ATL,450,23.7,1007,1,4,0,Verano,LAS-ATL
7,3,NK,CLT,JFK,1441,23.5,1679,1,14,0,Verano,CLT-JFK
5,2,OO,PHX,ATL,1200,2.0,2506,0,12,0,Primavera,PHX-ATL
6,6,F9,ATL,SEA,534,16.1,502,1,5,1,Verano,ATL-SEA
1,5,UA,DFW,ATL,1244,-7.7,1808,0,12,0,Invierno,DFW-ATL
7,6,UA,PHX,BOS,603,18.8,2485,1,6,1,Verano,PHX-BOS
10,5,DL,DFW,JFK,1230,-13.0,2581,0,12,0,Otono,DFW-JFK
2,7,F9,MIA,LAX,1016,-2.8,874,0,10,1,Invierno,MIA-LAX
6,4,B6,PHX,BOS,1314,9.3,975,0,13,0,Verano,PHX-BOS
12,4,AA,JFK,DEN,139,12.8,601,0,1,0,Invierno,JFK-DEN
8,7,NK,LAS,IAH,2134,53.1,1455,1,21,1,Verano,LAS-IAH
5,4,UA,MCO,SFO,838,-7.4,2686,0,8,0,Primavera,MCO-SFO
4,4,UA,ORD,BOS,1512,-4.8,1745,0,15,0,Primavera,ORD-BOS
6,2,OO,ATL,DFW,910,28.0,2375,1,9,0,Verano,ATL-DFW
9,6,NK,LAX,BOS,1355,25.5,2444,1,13,1,Otono,LAX-BOS
11,6,DL,PHX,CLT,1635,-14.7,733,0,16,1,Otono,PHX-CLT
2,3,B6,LAX,SFO,1506,10.9,2403,0,15,0,Invierno,LAX-SFO
9,5,UA,SFO,LAX,1314,-16.7,2654,0,13,0,Otono,SFO-LAX
4,2,AA,LAX,JFK,347,3.4,1849,0,3,0,Primavera,LAX-JFK
8,3,AS,BOS,JFK,656,6.0,1487,0,6,0,Verano,BOS-JFK
8,7,AA,DEN,DFW,2110,48.3,633,1,21,1,Verano,DEN-DFW
2,2,DL,SEA,IAH,1329,4.7,1768,0,13,0,Invierno,SEA-IAH
8,1,UA,MIA,DEN,227,1.7,253,0,2,0,Verano,MIA-DEN
11,2,UA,CLT,SEA,1634,16.0,786,1,16,0,Otono,CLT-SEA
6,3,F9,JFK,PHX,553,16.0,2455,1,5,0,Verano,JFK-PHX
6,3,AS,DFW,IAH,1437,17.8,182,1,14,0,Verano,DFW-IAH
5,2,UA,CLT,ORD,1307,5.6,1536,0,13,0,Primavera,CLT-ORD
1,4,HA,PHX,MCO,507,-0.7,2521,0,5,0,Invierno,PHX-MCO
10,1,UA,SEA,ORD,1240,15.4,645,1,12,0,Otono,SEA-ORD
11,1,DL,SEA,SFO,408,21.5,834,1,4,0,Otono,SEA-SFO
3,5,F9,CLT,MCO,2217,23.6,224,1,22,0,Primavera,CLT-MCO
3,5,F9,DEN,BOS,606,13.5,643,0,6,0,Primavera,DEN-BOS
9,2,UA,ATL,ORD,1004,29.1,2186,1,10,0,Otono,ATL-ORD
8,6,AA,JFK,MCO,2207,54.6,1233,1,22,1,Verano,JFK-MCO
10,6,AA,MCO,PHX,124,15.2,679,1,1,1,Otono,MCO-PHX
10,2,UA,LAX,JFK,1127,6.0,1492,0,11,0,Otono,LAX-JFK
11,7,UA,MIA,MCO,1330,-8.6,2679,0,13,1,Otono,MIA-MCO
5,7,F9,MCO,SFO,733,7.0,1873,0,7,1,Primavera,MCO-SFO
5,2,UA,MCO,MIA,1831,29.7,2039,1,18,0,Primavera,MCO-MIA
9,4,DL,ATL,SEA,844,-9.1,1224,0,8,0,Otono,ATL-SEA
7,7,UA,DFW,ORD,446,-3.3,1958,0,4,1,Verano,DFW-ORD
5,6,UA,DFW,CLT,1327,-4.3,1344,0,13,1,Primavera,DFW-CLT
1,5,DL,PHX,JFK,443,40.5,301,1,4,0,Invierno,PHX-JFK
6,1,AS,JFK,BOS,1351,-6.5,162,0,13,0,Verano,JFK-BOS
9,2,DL,CLT,BOS,856,-2.8,1940,0,8,0,Otono,CLT-BOS
9,5,UA,ATL,MIA,1949,24.7,2444,1,19,0,Otono,ATL-MIA
6,7,NK,LAS,JFK,1924,41.6,465,1,19,1,Verano,LAS-JFK
3,6,NK,CLT,SFO,1641,-2.1,1288,0,16,1,Primavera,CLT-SFO
2,5,UA,DFW,LAS,605,5.5,1936,0,6,0,Invierno,DFW-LAS
12,3,UA,IAH,SEA,1700,38.7,1179,1,17,0,Invierno,IAH-SEA
5,3,F9,IAH,ORD,649,15.4,727,1,6,0,Primavera,IAH-ORD
2,7,AA,JFK,DFW,1133,19.2,600,1,11,1,Invierno,JFK-DFW
7,3,AA,SEA,ATL,2045,39.4,464,1,20,0,Verano,SEA-ATL
3,2,F9,IAH,LAX,1853,5.8,708,0,18,0,Primavera,IAH-LAX
7,3,HA,LAX,DEN,725,6.1,1423,0,7,0,Verano,LAX-DEN
9,2,F9,ATL,DFW,2348,6.2,2006,0,23,0,Otono,ATL-DFW
12,4,AS,MCO,ORD,2327,12.1,495,0,23,0,Invierno,MCO-ORD
12,1,HA,DEN,LAX,123,11.3,336,0,1,0,Invierno,DEN-LAX
11,4,NK,MIA,DFW,2017,44.3,1670,1,20,0,Otono,MIA-DFW
4,2,UA,BOS,LAS,1414,-16.5,1230,0,14,0,Primavera,BOS-LAS
4,4,WN,MCO,ATL,1212,-15.8,195,0,12,0,Primavera,MCO-ATL
8,5,WN,DFW,BOS,214,12.2,1326,0,2,0,Verano,DFW-BOS
3,4,NK,CLT,MIA,1004,11.2,1204,0,10,0,Primavera,CLT-MIA
3,7,AS,DFW,JFK,227,14.3,420,0,2,1,Primavera,DFW-JFK
2,1,UA,CLT,MCO,2321,24.3,1066,1,23,0,Invierno,CLT-MCO
12,5,UA,BOS,DEN,1825,22.8,508,1,18,0,Invierno,BOS-DEN
4,4,DL,CLT,JFK,23,-3.8,1195,0,0,0,Primavera,CLT-JFK
4,4,AA,IAH,CLT,1317,26.3,1332,1,13,0,Primavera,IAH-CLT
7,3,WN,BOS,DFW,116,-0.3,2389,0,1,0,Verano,BOS-DFW
2,4,UA,MIA,ATL,244,-8.3,2278,0,2,0,Invierno,MIA-ATL
12,3,AA,SFO,DFW,2305,67.8,1924,1,23,0,Invierno,SFO-DFW
7,7,B6,ATL,SEA,425,8.1,1393,0,4,1,Verano,ATL-SEA
7,7,AS,PHX,DEN,1023,-1.6,552,0,10,1,Verano,PHX-DEN
2,6,F9,SFO,ATL,1844,15.2,2104,1,18,1,Invierno,SFO-ATL
5,5,B6,ORD,SFO,1251,-23.7,1307,0,12,0,Primavera,ORD-SFO
6,7,HA,IAH,MCO,1052,10.9,2542,0,10,1,Verano,IAH-MCO
10,4,HA,JFK,CLT,507,11.3,193,0,5,0,Otono,JFK-CLT
12,7,DL,DFW,SEA,1335,14.1,2632,0,13,1,Invierno,DFW-SEA
3,7,B6,LAS,LAX,143,16.2,893,1,1,1,Primavera,LAS-LAX
11,5,WN,LAX,ATL,904,7.3,747,0,9,0,Otono,LAX-ATL
3,7,DL,MIA,JFK,1147,-27.2,909,0,11,1,Primavera,MIA-JFK
12,3,UA,DFW,JFK,1745,11.0,479,0,17,0,Invierno,DFW-JFK
8,2,DL,JFK,BOS,2045,31.8,1601,1,20,0,Verano,JFK-BOS
1,7,WN,CLT,IAH,1437,-19.3,1317,0,14,1,Invierno,CLT-IAH
5,7,B6,MIA,MCO,116,2.2,2617,0,1,1,Primavera,MIA-MCO
9,6,UA,SEA,MIA,2244,9.1,1548,0,22,1,Otono,SEA-MIA
11,4,UA,PHX,DFW,2238,43.6,1407,1,22,0,Otono,PHX-DFW
2,2,HA,ATL,DEN,1431,-7.3,1811,0,14,0,Invierno,ATL-DEN
3,3,UA,ATL,MCO,28,-13.3,1530,0,0,0,Primavera,ATL-MCO
3,5,WN,JFK,ATL,1617,-13.7,1975,0,16,0,Primavera,JFK-ATL
12,2,UA,SEA,BOS,1653,5.4,875,0,16,0,Invierno,SEA-BOS
5,2,UA,MIA,IAH,2159,7.7,1311,0,21,0,Primavera,MIA-IAH
5,7,OO,MCO,PHX,747,-1.0,2377,0,7,1,Primavera,MCO-PHX
1,7,B6,PHX,JFK,2037,14.7,1952,0,20,1,Invierno,PHX-JFK
2,1,B6,IAH,SEA,1222,-0.5,296,0,12,0,Invierno,IAH-SEA
9,2,UA,MCO,SEA,854,-8.2,1719,0,8,0,Otono,MCO-SEA
12,7,WN,JFK,ATL,933,1.4,962,0,9,1,Invierno,JFK-ATL
8,5,NK,SEA,IAH,1436,25.5,2397,1,14,0,Verano,SEA-IAH
1,1,B6,SFO,MCO,2007,24.2,1284,1,20,0,Invierno,SFO-MCO
11,4,AS,LAX,MCO,43,-4.0,1892,0,0,0,Otono,LAX-MCO
4,2,UA,DEN,SEA,808,6.8,1504,0,8,0,Primavera,DEN-SEA
4,1,UA,IAH,ORD,2250,34.7,991,1,22,0,Primavera,IAH-ORD
5,6,DL,MCO,BOS,1427,-2.3,2250,0,14,1,Primavera,MCO-BOS
2,4,NK,IAH,LAX,1443,5.8,1110,0,14,0,Invierno,IAH-LAX
12,4,WN,MCO,DFW,639,4.0,2043,0,6,0,Invierno,MCO-DFW
9,6,UA,CLT,DFW,2046,27.8,1823,1,20,1,Otono,CLT-DFW
12,2,HA,BOS,MCO,2316,14.7,1760,0,23,0,Invierno,BOS-MCO
4,5,HA,LAS,PHX,1033,29.0,1551,1,10,0,Primavera,LAS-PHX
5,6,NK,SEA,BOS,316,2.1,1365,0,3,1,Primavera,SEA-BOS
7,2,B6,JFK,DEN,1722,8.5,903,0,17,0,Verano,JFK-DEN
8,1,DL,DFW,LAX,1946,23.9,1257,1,19,0,Verano,DFW-LAX
11,5,OO,JFK,SEA,241,3.2,601,0,2,0,Otono,JFK-SEA
2,4,DL,PHX,MIA,924,-11.4,623,0,9,0,Invierno,PHX-MIA
4,4,AA,ATL,IAH,640,6.3,2373,0,6,0,Primavera,ATL-IAH
1,7,OO,SFO,MIA,1541,14.8,1631,0,15,1,Invierno,SFO-MIA
4,1,NK,JFK,PHX,2318,32.9,849,1,23,0,Primavera,JFK-PHX
8,3,DL,LAS,SEA,1932,14.0,1400,0,19,0,Verano,LAS-SEA
5,2,AS,DEN,PHX,2208,18.1,1912,1,22,0,Primavera,DEN-PHX
4,1,DL,CLT,JFK,158,3.2,2537,0,1,0,Primavera,CLT-JFK
5,6,AA,CLT,LAX,1025,16.4,333,1,10,1,Primavera,CLT-LAX
1,5,AS,IAH,MCO,1942,3.8,1433,0,19,0,Invierno,IAH-MCO
7,3,B6,DEN,ORD,545,8.7,248,0,5,0,Verano,DEN-ORD
12,2,WN,DFW,ATL,1243,-1.5,1061,0,12,0,Invierno,DFW-ATL
3,3,B6,LAS,CLT,102,19.1,895,1,1,0,Primavera,LAS-CLT
7,4,OO,MIA,LAS,856,19.5,2021,1,8,0,Verano,MIA-LAS
10,6,UA,SFO,LAS,1746,7.4,2380,0,17,1,Otono,SFO-LAS
10,3,AA,LAS,BOS,1430,10.9,2572,0,14,0,Otono,LAS-BOS
4,2,NK,SFO,MIA,123,16.0,1131,1,1,0,Primavera,SFO-MIA
12,1,DL,DFW,IAH,438,6.2,989,0,4,0,Invierno,DFW-IAH
10,5,UA,ATL,DEN,1338,-11.7,705,0,13,0,Otono,ATL-DEN
11,1,HA,ATL,LAS,2326,1.1,234,0,23,0,Otono,ATL-LAS
4,7,UA,BOS,LAS,905,-15.1,910,0,9,1,Primavera,BOS-LAS
6,7,HA,MCO,ORD,1247,3.9,2578,0,12,1,Verano,MCO-ORD
5,7,B6,PHX,DEN,725,-13.6,1147,0,7,1,Primavera,PHX-DEN
7,2,DL,LAS,CLT,218,-8.0,2513,0,2,0,Verano,LAS-CLT
2,4,WN,DFW,MIA,247,9.8,2041,0,2,0,Invierno,DFW-MIA
